"fecha","ejecutadocoesmw","ejecutadoseinmw","programadocoesmw","programadoseinmw","eje_progmw","eje_progseinmw"
"2022-01-01 00:00:00",5664.999999999998,5664.999999999996,5637.814960000001,5637.814960000001,27.18503999999757,27.18503999999575
"2022-01-01 00:30:00",5594.2,5594.199999999999,5523.990670000001,5523.990670000001,70.20932999999877,70.20932999999786
"2022-01-01 01:00:00",5483.800999999999,5483.800999999998,5394.968970000001,5394.968970000001,88.83202999999776,88.83202999999685
"2022-01-01 01:30:00",5398.543,5398.542999999998,5320.9423000000015,5320.9423000000015,77.60069999999814,77.60069999999632
"2022-01-01 02:00:00",5309.491999999999,5309.491999999996,5208.283760000002,5208.283760000002,101.2082399999972,101.20823999999357
"2022-01-01 02:30:00",5196.650000000001,5196.649999999999,5119.522990000002,5119.522990000002,77.12700999999834,77.12700999999652
"2022-01-01 03:00:00",5123.536,5123.535999999998,5026.7522100000015,5026.7522100000015,96.78378999999859,96.78378999999677
"2022-01-01 03:30:00",5080.2,5080.199999999996,4948.900110000001,4948.900110000001,131.2998899999984,131.29988999999478
"2022-01-01 04:00:00",5042.401,5042.400999999998,4916.682390000002,4916.682390000002,125.71860999999808,125.71860999999626
"2022-01-01 04:30:00",4986.3,4986.299999999998,4908.289790000002,4908.289790000002,78.01020999999855,78.01020999999673
"2022-01-01 05:00:00",4911.9,4911.899999999996,4872.283760000002,4872.283760000002,39.61623999999756,39.61623999999392
"2022-01-01 05:30:00",4783.500000000001,4783.499999999995,4739.690280000002,4739.690280000002,43.80971999999929,43.80971999999383
"2022-01-01 06:00:00",4610.000000000001,4609.999999999995,4616.816860000002,4616.816860000002,-6.8168600000008155,-6.8168600000062725
"2022-01-01 06:30:00",4493.7,4493.700000000001,4564.388350000001,4564.388350000001,-70.68835000000126,-70.68835000000036
"2022-01-01 07:00:00",4534.710999999999,4534.711000000003,4607.345460000002,4607.345460000002,-72.63446000000295,-72.63445999999931
"2022-01-01 07:30:00",4582.775,4582.775000000001,4724.497270000002,4724.497270000002,-141.72227000000203,-141.72227000000112
"2022-01-01 08:00:00",4677.289000000001,4677.289000000002,4821.050130000001,4821.050130000001,-143.76113000000078,-143.76112999999987
"2022-01-01 08:30:00",4790.726000000001,4790.726,4953.738150000001,4953.738150000001,-163.01215000000047,-163.01215000000138
"2022-01-01 09:00:00",4909.791,4909.790999999998,5043.898220000001,5043.898220000001,-134.10722000000078,-134.1072200000026
"2022-01-01 09:30:00",4929.843000000001,4929.842999999997,5110.7160600000025,5110.7160600000025,-180.87306000000171,-180.87306000000535
"2022-01-01 10:00:00",5104.4929999999995,5104.492999999997,5138.522100000001,5138.522100000001,-34.02910000000156,-34.02910000000429
"2022-01-01 10:30:00",5149.72,5149.719999999996,5194.36809,5194.36809,-44.648089999999684,-44.64809000000423
"2022-01-01 11:00:00",5173.66,5173.659999999997,5237.03585,5237.03585,-63.375850000000355,-63.37585000000308
"2022-01-01 11:30:00",5246.682,5246.682,5251.5814900000005,5251.5814900000005,-4.8994900000006965,-4.8994900000006965
"2022-01-01 12:00:00",5275.067999999999,5275.067999999999,5295.906630000001,5295.906630000001,-20.838630000002013,-20.838630000002013
"2022-01-01 12:30:00",5214.084,5214.083999999998,5293.113870000001,5293.113870000001,-79.02987000000121,-79.02987000000303
"2022-01-01 13:00:00",5283.17,5283.169999999998,5294.0947000000015,5294.0947000000015,-10.924700000001394,-10.924700000003213
"2022-01-01 13:30:00",5371.785,5371.784999999997,5275.327940000001,5275.327940000001,96.45705999999882,96.45705999999609
"2022-01-01 14:00:00",5354.799000000001,5354.798999999997,5286.934810000002,5286.934810000002,67.86418999999933,67.86418999999569
"2022-01-01 14:30:00",5237.049,5237.048999999997,5231.829240000002,5231.829240000002,5.219759999998132,5.219759999995404
"2022-01-01 15:00:00",5264.141,5264.141,5209.294910000002,5209.294910000002,54.846089999997275,54.846089999997275
"2022-01-01 15:30:00",5228.189000000001,5228.188999999998,5200.304430000002,5200.304430000002,27.884569999999258,27.88456999999562
"2022-01-01 16:00:00",5310.8,5310.799999999996,5168.283600000002,5168.283600000002,142.5163999999986,142.51639999999406
"2022-01-01 16:30:00",5212.688,5212.687999999999,5139.35682,5139.35682,73.33118000000013,73.33117999999922
"2022-01-01 17:00:00",5240.222,5240.221999999998,5122.922210000001,5122.922210000001,117.29978999999912,117.2997899999973
"2022-01-01 17:30:00",5306.867,5306.8669999999975,5154.630370000001,5154.630370000001,152.23662999999942,152.2366299999967
"2022-01-01 18:00:00",5435.812,5435.812000000001,5374.64449,5374.64449,61.16751000000022,61.16751000000113
"2022-01-01 18:30:00",5719.469000000001,5719.468999999996,5715.046200000001,5715.046200000001,4.422800000000279,4.422799999995732
"2022-01-01 19:00:00",5841.539000000001,5841.538999999999,5874.522970000001,5874.522970000001,-32.98397000000023,-32.983970000002046
"2022-01-01 19:30:00",5923.585000000001,5923.584999999997,5932.29477,5932.29477,-8.70976999999948,-8.709770000003118
"2022-01-01 20:00:00",5931.142000000002,5931.141999999998,5966.8031900000005,5966.8031900000005,-35.661189999998896,-35.661190000002534
"2022-01-01 20:30:00",6073.700000000001,6073.699999999995,5930.142140000001,5930.142140000001,143.5578599999999,143.55785999999443
"2022-01-01 21:00:00",6016.3949999999995,6016.394999999995,5887.694830000001,5887.694830000001,128.70016999999825,128.7001699999937
"2022-01-01 21:30:00",5908.637000000001,5908.636999999995,5798.315890000001,5798.315890000001,110.32110999999986,110.3211099999944
"2022-01-01 22:00:00",5694.14,5694.139999999995,5720.142060000001,5720.142060000001,-26.00206000000071,-26.002060000006168
"2022-01-01 22:30:00",5716.924,5716.9239999999945,5597.708630000001,5597.708630000001,119.21536999999898,119.21536999999353
"2022-01-01 23:00:00",5541.647999999999,5541.647999999997,5428.8669500000005,5428.8669500000005,112.78104999999869,112.78104999999687
"2022-01-01 23:30:00",5391.616,5391.615999999999,5244.605320000001,5244.605320000001,147.0106799999994,147.0106799999985
"2022-02-01 00:00:00",5965.647999999999,5965.647999999997,6007.617769999998,6007.617769999998,-41.96976999999879,-41.96977000000061
"2022-02-01 00:30:00",5796.7789999999995,5796.779,5878.112470000001,5878.112470000001,-81.3334700000014,-81.33347000000049
"2022-02-01 01:00:00",5736.861870000001,5736.861869999999,5805.332920000001,5805.332920000001,-68.4710500000001,-68.47105000000192
"2022-02-01 01:30:00",5613.274,5613.274000000001,5768.7733499999995,5768.7733499999995,-155.49934999999914,-155.49934999999823
"2022-02-01 02:00:00",5619.794,5619.794000000001,5737.604160000001,5737.604160000001,-117.8101600000009,-117.81016
"2022-02-01 02:30:00",5561.06,5561.0599999999995,5680.82736,5680.82736,-119.76735999999983,-119.76736000000074
"2022-02-01 03:00:00",5543.160999999999,5543.160999999999,5661.54324,5661.54324,-118.38224000000082,-118.38224000000082
"2022-02-01 03:30:00",5555.361,5555.361000000001,5674.73326,5674.73326,-119.3722600000001,-119.37225999999919
"2022-02-01 04:00:00",5625.173999999999,5625.174,5686.8153,5686.8153,-61.64130000000114,-61.64130000000023
"2022-02-01 04:30:00",5644.02186,5644.02186,5710.47048,5710.47048,-66.44862000000012,-66.44862000000012
"2022-02-01 05:00:00",5739.4518499999995,5739.451849999999,5738.250870000001,5738.250870000001,1.200979999998708,1.2009799999977986
"2022-02-01 05:30:00",5681.924000000001,5681.923999999999,5758.48782,5758.48782,-76.5638199999994,-76.56382000000121
"2022-02-01 06:00:00",5677.75,5677.749999999999,5787.91209,5787.91209,-110.16208999999981,-110.16209000000072
"2022-02-01 06:30:00",5850.037220000001,5850.037220000001,5859.32647,5859.32647,-9.289249999998901,-9.289249999998901
"2022-02-01 07:00:00",6028.0886199999995,6028.088619999998,6049.65448,6049.65448,-21.56586000000061,-21.56586000000243
"2022-02-01 07:30:00",6240.889000000001,6240.889000000001,6260.82686,6260.82686,-19.93785999999909,-19.93785999999909
"2022-02-01 08:00:00",6376.452,6376.452,6433.8066899999985,6433.8066899999985,-57.3546899999983,-57.3546899999983
"2022-02-01 08:30:00",6649.452520000001,6649.452520000003,6568.833659999999,6568.833659999999,80.6188600000014,80.61886000000322
"2022-02-01 09:00:00",6795.326,6795.326000000005,6729.072669999998,6729.072669999998,66.25333000000228,66.25333000000683
"2022-02-01 09:30:00",6807.621,6807.621000000002,6840.817799999997,6840.817799999997,-33.19679999999698,-33.196799999995164
"2022-02-01 10:00:00",6885.463,6885.463,6898.673859999996,6898.673859999996,-13.2108599999965,-13.2108599999965
"2022-02-01 10:30:00",6933.232999999999,6933.233,6932.6654599999965,6932.6654599999965,0.5675400000027366,0.5675400000036461
"2022-02-01 11:00:00",6981.9169999999995,6981.9169999999995,6977.602629999996,6977.602629999996,4.3143700000036915,4.3143700000036915
"2022-02-01 11:30:00",7015.986999999999,7015.9869999999955,6978.701509999998,6978.701509999998,37.28549000000112,37.28548999999748
"2022-02-01 12:00:00",6956.12,6956.12,6982.148879999997,6982.148879999997,-26.028879999997116,-26.028879999997116
"2022-02-01 12:30:00",6923.865999999999,6923.866000000001,6908.416569999998,6908.416569999998,15.449430000001485,15.449430000003304
"2022-02-01 13:00:00",6858.652999999999,6858.652999999999,6906.861159999999,6906.861159999999,-48.208159999999225,-48.208159999999225
"2022-02-01 13:30:00",6911.231999999999,6911.231999999998,6924.431709999999,6924.431709999999,-13.199709999999868,-13.199710000000778
"2022-02-01 14:00:00",6983.902000000001,6983.902000000002,6980.020619999998,6980.020619999998,3.8813800000025367,3.881380000003446
"2022-02-01 14:30:00",7025.262999999998,7025.263000000002,7000.629839999997,7000.629839999997,24.633160000001226,24.633160000004864
"2022-02-01 15:00:00",7074.3164,7074.3164000000015,6982.802119999998,6982.802119999998,91.51428000000215,91.51428000000396
"2022-02-01 15:30:00",7061.351999999999,7061.352000000002,6970.943359999998,6970.943359999998,90.40864000000056,90.40864000000329
"2022-02-01 16:00:00",7040.369999999999,7040.369999999999,6904.58317,6904.58317,135.7868299999991,135.7868299999991
"2022-02-01 16:30:00",6956.489999999999,6956.489999999998,6837.6609899999985,6837.6609899999985,118.82901000000038,118.82900999999947
"2022-02-01 17:00:00",6896.815999999998,6896.815999999997,6648.997149999997,6648.997149999997,247.81885000000057,247.81884999999966
"2022-02-01 17:30:00",6718.351000000001,6718.350999999998,6498.491399999999,6498.491399999999,219.8596000000016,219.85959999999886
"2022-02-01 18:00:00",6648.865999999999,6648.865999999999,6559.838219999998,6559.838219999998,89.02778000000126,89.02778000000126
"2022-02-01 18:30:00",6935.176,6935.175999999997,6770.4404399999985,6770.4404399999985,164.7355600000019,164.73555999999826
"2022-02-01 19:00:00",7094.408000000001,7094.407999999997,6835.755499999998,6835.755499999998,258.6525000000029,258.6524999999983
"2022-02-01 19:30:00",7074.378189999999,7074.378189999998,6838.339569999997,6838.339569999997,236.03862000000208,236.03862000000026
"2022-02-01 20:00:00",7051.20263,7051.202629999997,6807.768959999997,6807.768959999997,243.43367000000308,243.43367000000035
