"fecha","ejecutadocoesmw","ejecutadoseinmw","programadocoesmw","programadoseinmw","eje_progmw","eje_progseinmw"
"2020-02-02 23:00:00",5714.25414,5714.254140000002,5826.2831799999985,5826.2831799999985,-112.02903999999853,-112.02903999999671
"2020-02-02 23:30:00",5534.16195,5534.161949999998,5636.62698,5636.62698,-102.4650300000003,-102.46503000000212
"2020-03-02 00:00:00",5462.18922,5462.189220000002,5749.998240000001,5749.998240000001,-287.8090200000006,-287.8090199999988
"2020-03-02 00:30:00",5315.66643,5315.66643,5671.227140000001,5671.227140000001,-355.56071000000065,-355.56071000000065
"2020-03-02 01:00:00",5297.387360000001,5297.387359999998,5556.41513,5556.41513,-259.0277699999997,-259.0277700000024
"2020-03-02 01:30:00",5257.699019999998,5257.699019999997,5477.383070000001,5477.383070000001,-219.68405000000257,-219.68405000000348
"2020-03-02 02:00:00",5213.678469999999,5213.67847,5438.7668300000005,5438.7668300000005,-225.08836000000156,-225.08836000000065
"2020-03-02 02:30:00",5172.91749,5172.917490000001,5431.97901,5431.97901,-259.0615200000002,-259.0615199999993
"2020-03-02 03:00:00",5168.412359999999,5168.412359999998,5374.39353,5374.39353,-205.98117000000093,-205.98117000000184
"2020-03-02 03:30:00",5172.388599999998,5172.388600000001,5399.85871,5399.85871,-227.47011000000202,-227.4701099999993
"2020-03-02 04:00:00",5154.8456,5154.8456000000015,5392.328930000001,5392.328930000001,-237.48333000000093,-237.4833299999991
"2020-03-02 04:30:00",5165.1974,5165.197399999999,5460.56447,5460.56447,-295.36707000000024,-295.36707000000115
"2020-03-02 05:00:00",5298.017239999999,5298.01724,5516.48466,5516.48466,-218.46742000000086,-218.46741999999995
"2020-03-02 05:30:00",5465.588930000001,5465.588929999999,5629.61123,5629.61123,-164.02229999999963,-164.02230000000145
"2020-03-02 06:00:00",5495.485860000001,5495.485859999998,5642.75552,5642.75552,-147.26965999999902,-147.26966000000175
"2020-03-02 06:30:00",5503.01682,5503.016819999998,5806.255359999999,5806.255359999999,-303.2385399999994,-303.2385400000012
"2020-03-02 07:00:00",5836.8339000000005,5836.833900000004,6022.13014,6022.13014,-185.29623999999967,-185.29623999999603
"2020-03-02 07:30:00",5964.630749999999,5964.630750000003,6206.458409999999,6206.458409999999,-241.82765999999992,-241.82765999999629
"2020-03-02 08:00:00",6290.707939999999,6290.707939999999,6520.18771,6520.18771,-229.47977000000083,-229.47977000000083
"2020-03-02 08:30:00",6487.913670000001,6487.913669999998,6740.23141,6740.23141,-252.3177399999995,-252.31774000000223
"2020-03-02 09:00:00",6591.712759999999,6591.712759999997,6940.590180000001,6940.590180000001,-348.8774200000016,-348.87742000000435
"2020-03-02 09:30:00",6675.52981,6675.529810000001,7015.17982,7015.17982,-339.6500100000003,-339.6500099999994
"2020-03-02 10:00:00",6716.54865,6716.548649999998,7148.5761200000015,7148.5761200000015,-432.0274700000018,-432.02747000000363
"2020-03-02 10:30:00",6855.27634,6855.276339999998,7145.71973,7145.71973,-290.44338999999945,-290.4433900000022
"2020-03-02 11:00:00",6906.2463800000005,6906.24638,7193.453120000001,7193.453120000001,-287.20674000000054,-287.20674000000145
"2020-03-02 11:30:00",6883.58705,6883.587050000001,7198.380259999998,7198.380259999998,-314.793209999998,-314.7932099999971
"2020-03-02 12:00:00",6860.91262,6860.912619999997,7197.29368,7197.29368,-336.3810599999997,-336.38106000000244
"2020-03-02 12:30:00",6788.40697,6788.406970000001,7158.26653,7158.26653,-369.8595599999999,-369.85955999999896
"2020-03-02 13:00:00",6739.373669999999,6739.373669999998,7097.32868,7097.32868,-357.9550100000006,-357.9550100000015
"2020-03-02 13:30:00",6901.779939999999,6901.779939999998,7200.603079999999,7200.603079999999,-298.8231399999995,-298.82314000000133
"2020-03-02 14:00:00",6993.512380000001,6993.512379999998,7245.6739099999995,7245.6739099999995,-252.1615299999985,-252.16153000000122
"2020-03-02 14:30:00",6935.576979999998,6935.576979999998,7225.685829999999,7225.685829999999,-290.10885000000144,-290.10885000000144
"2020-03-02 15:00:00",6953.040849999999,6953.0408499999985,7248.31601,7248.31601,-295.27516000000014,-295.27516000000105
"2020-03-02 15:30:00",6985.657959999999,6985.657959999995,7194.913479999999,7194.913479999999,-209.25552000000062,-209.25552000000425
"2020-03-02 16:00:00",6927.4360799999995,6927.4360799999995,7126.300560000001,7126.300560000001,-198.8644800000011,-198.8644800000011
"2020-03-02 16:30:00",6672.921759999999,6672.921759999998,6994.7484399999985,6994.7484399999985,-321.8266799999992,-321.8266800000001
"2020-03-02 17:00:00",6549.659100000002,6549.659100000001,6897.16795,6897.16795,-347.50884999999835,-347.50884999999926
"2020-03-02 17:30:00",6369.59839,6369.598389999998,6726.1583900000005,6726.1583900000005,-356.5600000000004,-356.5600000000022
"2020-03-02 18:00:00",6529.3499900000015,6529.349990000004,6657.689490000001,6657.689490000001,-128.33949999999913,-128.3394999999964
"2020-03-02 18:30:00",6792.0073,6792.0072999999975,7016.92049,7016.92049,-224.9131900000002,-224.91319000000294
"2020-03-02 19:00:00",6841.86318,6841.863179999999,7080.97862,7080.97862,-239.11543999999958,-239.1154400000005
"2020-03-02 19:30:00",6859.108450000001,6859.1084500000015,7062.4684,7062.4684,-203.35994999999912,-203.3599499999982
"2020-03-02 20:00:00",6858.94102,6858.941019999999,7053.93779,7053.93779,-194.99676999999974,-194.99677000000065
"2020-03-02 20:30:00",6807.583580000001,6807.5835799999995,7017.687039999999,7017.687039999999,-210.10345999999754,-210.10345999999936
"2020-03-02 21:00:00",6813.459140000001,6813.459140000002,7047.05458,7047.05458,-233.59543999999914,-233.59543999999823
"2020-03-02 21:30:00",6720.7885400000005,6720.788539999999,6915.49956,6915.49956,-194.71101999999973,-194.71102000000155
"2020-03-02 22:00:00",6583.691880000001,6583.691880000002,6849.75302,6849.75302,-266.0611399999989,-266.061139999998
"2020-03-02 22:30:00",6466.181729999998,6466.181730000004,6656.55501,6656.55501,-190.3732800000016,-190.37327999999616
"2020-03-02 23:00:00",6206.59226,6206.592260000003,6438.116669999999,6438.116669999999,-231.52440999999908,-231.52440999999635
"2020-03-02 23:30:00",6101.22116,6101.221160000001,6420.08554,6420.08554,-318.86438,-318.8643799999991
"2020-04-02 00:00:00",4115.537539999999,4115.537539999999,4101.111390000002,4101.111390000002,14.426149999997506,14.426149999997506
"2020-04-02 00:30:00",4037.3735500000003,4037.3735500000007,4030.184590000002,4030.184590000002,7.188959999998133,7.188959999998588
"2020-04-02 01:00:00",3945.600540000001,3945.600540000001,3938.2731900000026,3938.2731900000026,7.327349999998205,7.327349999998205
"2020-04-02 01:30:00",3907.659260000001,3907.6592600000004,3884.9586300000024,3884.9586300000024,22.700629999998455,22.700629999998
"2020-04-02 02:00:00",3867.0543799999996,3867.054379999999,3832.5946300000014,3832.5946300000014,34.45974999999817,34.45974999999771
"2020-04-02 02:30:00",3849.0582799999997,3849.0582800000007,3817.702920000002,3817.702920000002,31.355359999997745,31.355359999998655
"2020-04-02 03:00:00",3810.23109,3810.23109,3802.412360000001,3802.412360000001,7.81872999999905,7.81872999999905
"2020-04-02 03:30:00",3796.9053799999997,3796.9053799999992,3815.4890700000024,3815.4890700000024,-18.58369000000266,-18.583690000003116
"2020-04-02 04:00:00",3785.053170000001,3785.053170000001,3820.4757900000022,3820.4757900000022,-35.42262000000119,-35.42262000000119
"2020-04-02 04:30:00",3801.0346400000003,3801.0346400000003,3853.0685700000017,3853.0685700000017,-52.03393000000142,-52.03393000000142
"2020-04-02 05:00:00",3844.720810000001,3844.7208100000003,3898.442240000003,3898.442240000003,-53.721430000001874,-53.72143000000278
"2020-04-02 05:30:00",3838.8044400000003,3838.8044400000017,3883.3366300000016,3883.3366300000016,-44.532190000001265,-44.5321899999999
"2020-04-02 06:00:00",3688.9720600000005,3688.9720599999996,3762.0834200000018,3762.0834200000018,-73.11136000000124,-73.11136000000215
"2020-04-02 06:30:00",3777.237040000001,3777.237040000001,3784.128040000002,3784.128040000002,-6.891000000000986,-6.891000000000986
"2020-04-02 07:00:00",3982.6011400000007,3982.6011400000016,3930.187410000002,3930.187410000002,52.41372999999885,52.41372999999976
